frame_zero_based,presentation_seconds,interval_from_previous_seconds,picture_type,key_frame
819,13.660000,0.016667000,B,0
820,13.676667,0.016667000,P,0
821,13.693333,0.016666000,B,0
822,13.710000,0.016667000,B,0
823,13.726667,0.016667000,B,0
824,13.743333,0.016666000,P,0
825,13.760000,0.016667000,B,0
826,13.776667,0.016667000,B,0
827,13.793333,0.016666000,B,0
828,13.810000,0.016667000,P,0
829,13.826667,0.016667000,B,0
830,13.843333,0.016666000,B,0
831,13.860000,0.016667000,B,0
832,13.876667,0.016667000,P,0
833,13.893333,0.016666000,B,0
834,13.910000,0.016667000,B,0
835,13.926667,0.016667000,B,0
836,13.943333,0.016666000,P,0
837,13.960000,0.016667000,B,0
838,13.976667,0.016667000,B,0
839,13.993333,0.016666000,B,0
840,14.010000,0.016667000,I,1
841,14.026667,0.016667000,B,0
842,14.043333,0.016666000,B,0
843,14.060000,0.016667000,B,0
844,14.076667,0.016667000,P,0
845,14.093333,0.016666000,B,0
846,14.110000,0.016667000,B,0
847,14.126667,0.016667000,B,0
848,14.143333,0.016666000,P,0
849,14.160000,0.016667000,B,0
850,14.176667,0.016667000,B,0
851,14.193333,0.016666000,B,0
852,14.210000,0.016667000,P,0
853,14.226667,0.016667000,B,0
854,14.243333,0.016666000,B,0
855,14.260000,0.016667000,B,0
856,14.276667,0.016667000,P,0
857,14.293333,0.016666000,B,0
858,14.310000,0.016667000,B,0
859,14.326667,0.016667000,B,0
860,14.343333,0.016666000,P,0
861,14.360000,0.016667000,B,0
862,14.376667,0.016667000,B,0
863,14.393333,0.016666000,B,0
864,14.410000,0.016667000,P,0
865,14.426667,0.016667000,B,0
866,14.443333,0.016666000,B,0
867,14.460000,0.016667000,B,0
868,14.476667,0.016667000,P,0
869,14.493333,0.016666000,B,0
870,14.510000,0.016667000,B,0
871,14.526667,0.016667000,B,0
872,14.543333,0.016666000,P,0
873,14.560000,0.016667000,B,0
874,14.576667,0.016667000,B,0
875,14.593333,0.016666000,B,0
876,14.610000,0.016667000,P,0
877,14.626667,0.016667000,B,0
878,14.643333,0.016666000,B,0
879,14.660000,0.016667000,B,0
880,14.676667,0.016667000,P,0
881,14.693333,0.016666000,B,0
882,14.710000,0.016667000,B,0
883,14.726667,0.016667000,B,0
884,14.743333,0.016666000,P,0
885,14.760000,0.016667000,B,0
886,14.776667,0.016667000,B,0
887,14.793333,0.016666000,B,0
888,14.810000,0.016667000,P,0
889,14.826667,0.016667000,B,0
890,14.843333,0.016666000,B,0
891,14.860000,0.016667000,B,0
892,14.876667,0.016667000,P,0
893,14.893333,0.016666000,B,0
894,14.910000,0.016667000,B,0
895,14.926667,0.016667000,B,0
896,14.943333,0.016666000,I,1
897,14.960000,0.016667000,B,0
898,14.976667,0.016667000,B,0
899,14.993333,0.016666000,B,0
900,15.010000,0.016667000,P,0
901,15.026667,0.016667000,B,0
902,15.043333,0.016666000,B,0
903,15.060000,0.016667000,B,0
904,15.076667,0.016667000,P,0
905,15.093333,0.016666000,B,0
906,15.110000,0.016667000,B,0
907,15.126667,0.016667000,B,0
908,15.143333,0.016666000,P,0
909,15.160000,0.016667000,B,0
910,15.176667,0.016667000,B,0
911,15.193333,0.016666000,B,0
912,15.210000,0.016667000,P,0
913,15.226667,0.016667000,B,0
914,15.243333,0.016666000,B,0
915,15.260000,0.016667000,B,0
916,15.276667,0.016667000,P,0
917,15.293333,0.016666000,B,0
918,15.310000,0.016667000,B,0
919,15.326667,0.016667000,B,0
920,15.343333,0.016666000,P,0
921,15.360000,0.016667000,B,0
922,15.376667,0.016667000,B,0
923,15.393333,0.016666000,B,0
924,15.410000,0.016667000,P,0
925,15.426667,0.016667000,B,0
926,15.443333,0.016666000,B,0
927,15.460000,0.016667000,B,0
928,15.476667,0.016667000,P,0
929,15.493333,0.016666000,B,0
930,15.510000,0.016667000,B,0
931,15.526667,0.016667000,B,0
932,15.543333,0.016666000,P,0
933,15.560000,0.016667000,B,0
934,15.576667,0.016667000,B,0
935,15.593333,0.016666000,B,0
936,15.611667,0.018334000,P,0
937,15.628333,0.016666000,B,0
938,15.645000,0.016667000,B,0
939,15.661667,0.016667000,B,0
940,15.678333,0.016666000,P,0
941,15.695000,0.016667000,B,0
942,15.711667,0.016667000,B,0
943,15.728333,0.016666000,B,0
944,15.745000,0.016667000,P,0
945,15.761667,0.016667000,B,0
946,15.778333,0.016666000,B,0
947,15.795000,0.016667000,B,0
948,15.811667,0.016667000,P,0
949,15.828333,0.016666000,B,0
950,15.845000,0.016667000,B,0
951,15.861667,0.016667000,B,0
952,15.878333,0.016666000,I,1
953,15.895000,0.016667000,B,0
954,15.911667,0.016667000,B,0
955,15.928333,0.016666000,B,0
956,15.945000,0.016667000,P,0
957,15.961667,0.016667000,B,0
958,15.978333,0.016666000,B,0
959,15.995000,0.016667000,B,0
960,16.011667,0.016667000,P,0
961,16.028333,0.016666000,B,0
962,16.045000,0.016667000,B,0
963,16.061667,0.016667000,B,0
964,16.078333,0.016666000,P,0
965,16.095000,0.016667000,B,0
966,16.111667,0.016667000,B,0
967,16.128333,0.016666000,B,0
968,16.145000,0.016667000,P,0
969,16.161667,0.016667000,B,0
970,16.178333,0.016666000,B,0
971,16.195000,0.016667000,B,0
972,16.211667,0.016667000,P,0
973,16.228333,0.016666000,B,0
974,16.245000,0.016667000,B,0
975,16.261667,0.016667000,B,0
976,16.278333,0.016666000,P,0
977,16.295000,0.016667000,B,0
978,16.311667,0.016667000,B,0
979,16.328333,0.016666000,B,0
980,16.345000,0.016667000,P,0
981,16.361667,0.016667000,B,0
982,16.378333,0.016666000,B,0
983,16.395000,0.016667000,B,0
984,16.411667,0.016667000,P,0
985,16.428333,0.016666000,B,0
986,16.445000,0.016667000,B,0
987,16.461667,0.016667000,B,0
988,16.478333,0.016666000,P,0
989,16.495000,0.016667000,B,0
990,16.511667,0.016667000,B,0
991,16.528333,0.016666000,B,0
992,16.545000,0.016667000,P,0
993,16.561667,0.016667000,B,0
994,16.578333,0.016666000,B,0
995,16.595000,0.016667000,B,0
996,16.611667,0.016667000,P,0
997,16.628333,0.016666000,B,0
998,16.645000,0.016667000,B,0
999,16.661667,0.016667000,B,0
1000,16.678333,0.016666000,P,0
1001,16.695000,0.016667000,B,0
1002,16.711667,0.016667000,B,0
1003,16.728333,0.016666000,B,0
1004,16.745000,0.016667000,P,0
1005,16.761667,0.016667000,B,0
1006,16.778333,0.016666000,B,0
1007,16.795000,0.016667000,B,0
1008,16.811667,0.016667000,I,1
1009,16.828333,0.016666000,B,0
1010,16.845000,0.016667000,B,0
1011,16.861667,0.016667000,B,0
1012,16.878333,0.016666000,P,0
1013,16.895000,0.016667000,B,0
1014,16.911667,0.016667000,B,0
1015,16.928333,0.016666000,B,0
1016,16.945000,0.016667000,P,0
1017,16.961667,0.016667000,B,0
1018,16.978333,0.016666000,B,0
1019,16.995000,0.016667000,B,0
1020,17.011667,0.016667000,P,0
1021,17.028333,0.016666000,B,0
1022,17.045000,0.016667000,B,0
1023,17.061667,0.016667000,B,0
1024,17.078333,0.016666000,P,0
1025,17.095000,0.016667000,B,0
1026,17.111667,0.016667000,B,0
1027,17.128333,0.016666000,B,0
1028,17.145000,0.016667000,P,0
1029,17.161667,0.016667000,B,0
1030,17.178333,0.016666000,B,0
1031,17.195000,0.016667000,B,0
1032,17.211667,0.016667000,P,0
1033,17.228333,0.016666000,B,0
1034,17.245000,0.016667000,B,0
1035,17.261667,0.016667000,B,0
1036,17.278333,0.016666000,P,0
1037,17.295000,0.016667000,B,0
1038,17.311667,0.016667000,B,0
1039,17.328333,0.016666000,B,0
1040,17.345000,0.016667000,P,0
1041,17.361667,0.016667000,B,0
1042,17.378333,0.016666000,B,0
1043,17.395000,0.016667000,B,0
1044,17.411667,0.016667000,P,0
1045,17.428333,0.016666000,B,0
1046,17.445000,0.016667000,B,0
1047,17.461667,0.016667000,B,0
1048,17.478333,0.016666000,P,0
1049,17.495000,0.016667000,B,0
1050,17.511667,0.016667000,B,0
1051,17.528333,0.016666000,B,0
1052,17.545000,0.016667000,P,0
1053,17.561667,0.016667000,B,0
1054,17.578333,0.016666000,B,0
1055,17.595000,0.016667000,B,0
1056,17.611667,0.016667000,P,0
1057,17.628333,0.016666000,B,0
1058,17.645000,0.016667000,B,0
1059,17.661667,0.016667000,B,0
1060,17.678333,0.016666000,P,0
1061,17.695000,0.016667000,B,0
1062,17.711667,0.016667000,B,0
1063,17.728333,0.016666000,B,0
1064,17.745000,0.016667000,I,1
1065,17.761667,0.016667000,B,0
1066,17.778333,0.016666000,B,0
1067,17.795000,0.016667000,B,0
1068,17.811667,0.016667000,P,0
1069,17.828333,0.016666000,B,0
1070,17.845000,0.016667000,B,0
1071,17.861667,0.016667000,B,0
1072,17.878333,0.016666000,P,0
1073,17.895000,0.016667000,B,0
1074,17.911667,0.016667000,B,0
1075,17.928333,0.016666000,B,0
1076,17.945000,0.016667000,P,0
1077,17.961667,0.016667000,B,0
1078,17.978333,0.016666000,B,0
1079,17.995000,0.016667000,B,0
1080,18.011667,0.016667000,P,0
1081,18.028333,0.016666000,B,0
1082,18.046667,0.018334000,B,0
1083,18.063333,0.016666000,B,0
1084,18.080000,0.016667000,P,0
1085,18.096667,0.016667000,B,0
1086,18.113333,0.016666000,B,0
1087,18.130000,0.016667000,B,0
1088,18.146667,0.016667000,P,0
1089,18.163333,0.016666000,B,0
1090,18.180000,0.016667000,B,0
1091,18.196667,0.016667000,B,0
1092,18.213333,0.016666000,P,0
1093,18.230000,0.016667000,B,0
1094,18.246667,0.016667000,B,0
1095,18.263333,0.016666000,B,0
1096,18.280000,0.016667000,P,0
1097,18.296667,0.016667000,B,0
1098,18.313333,0.016666000,B,0
1099,18.330000,0.016667000,B,0
1100,18.346667,0.016667000,P,0
1101,18.363333,0.016666000,B,0
1102,18.380000,0.016667000,B,0
1103,18.396667,0.016667000,B,0
1104,18.413333,0.016666000,P,0
1105,18.430000,0.016667000,B,0
1106,18.446667,0.016667000,B,0
1107,18.463333,0.016666000,B,0
1108,18.480000,0.016667000,P,0
1109,18.496667,0.016667000,B,0
1110,18.513333,0.016666000,B,0
1111,18.530000,0.016667000,B,0
1112,18.546667,0.016667000,P,0
1113,18.563333,0.016666000,B,0
1114,18.580000,0.016667000,B,0
1115,18.596667,0.016667000,B,0
1116,18.613333,0.016666000,P,0
1117,18.630000,0.016667000,B,0
1118,18.646667,0.016667000,B,0
1119,18.663333,0.016666000,B,0
1120,18.680000,0.016667000,I,1
1121,18.696667,0.016667000,B,0
1122,18.713333,0.016666000,B,0
1123,18.730000,0.016667000,B,0
1124,18.746667,0.016667000,P,0
1125,18.763333,0.016666000,B,0
1126,18.780000,0.016667000,B,0
1127,18.796667,0.016667000,B,0
1128,18.813333,0.016666000,P,0
1129,18.830000,0.016667000,B,0
1130,18.846667,0.016667000,B,0
1131,18.863333,0.016666000,B,0
1132,18.880000,0.016667000,P,0
1133,18.896667,0.016667000,B,0
1134,18.913333,0.016666000,B,0
1135,18.930000,0.016667000,B,0
1136,18.946667,0.016667000,P,0
1137,18.963333,0.016666000,B,0
1138,18.980000,0.016667000,B,0
1139,18.996667,0.016667000,B,0
1140,19.013333,0.016666000,P,0
1141,19.030000,0.016667000,B,0
1142,19.046667,0.016667000,B,0
1143,19.063333,0.016666000,B,0
1144,19.080000,0.016667000,P,0
1145,19.096667,0.016667000,B,0
1146,19.113333,0.016666000,B,0
1147,19.130000,0.016667000,B,0
1148,19.146667,0.016667000,P,0
1149,19.163333,0.016666000,B,0
1150,19.180000,0.016667000,B,0
1151,19.196667,0.016667000,B,0
1152,19.213333,0.016666000,P,0
1153,19.230000,0.016667000,B,0
1154,19.246667,0.016667000,B,0
1155,19.263333,0.016666000,B,0
1156,19.280000,0.016667000,P,0
1157,19.296667,0.016667000,B,0
1158,19.313333,0.016666000,B,0
1159,19.330000,0.016667000,B,0
1160,19.346667,0.016667000,P,0
1161,19.363333,0.016666000,B,0
1162,19.380000,0.016667000,B,0
1163,19.396667,0.016667000,B,0
1164,19.413333,0.016666000,P,0
1165,19.430000,0.016667000,B,0
1166,19.446667,0.016667000,B,0
1167,19.463333,0.016666000,B,0
1168,19.480000,0.016667000,P,0
1169,19.496667,0.016667000,B,0
1170,19.513333,0.016666000,B,0
1171,19.530000,0.016667000,B,0
1172,19.546667,0.016667000,P,0
1173,19.563333,0.016666000,B,0
1174,19.580000,0.016667000,B,0
1175,19.596667,0.016667000,B,0
1176,19.615000,0.018333000,I,1
1177,19.631667,0.016667000,B,0
1178,19.648333,0.016666000,B,0
1179,19.665000,0.016667000,B,0
1180,19.681667,0.016667000,P,0
1181,19.698333,0.016666000,B,0
1182,19.715000,0.016667000,B,0
1183,19.731667,0.016667000,B,0
1184,19.748333,0.016666000,P,0
1185,19.765000,0.016667000,B,0
1186,19.781667,0.016667000,B,0
1187,19.798333,0.016666000,B,0
1188,19.815000,0.016667000,P,0
1189,19.831667,0.016667000,B,0
1190,19.848333,0.016666000,B,0
1191,19.865000,0.016667000,B,0
1192,19.881667,0.016667000,P,0
1193,19.898333,0.016666000,B,0
1194,19.915000,0.016667000,B,0
1195,19.931667,0.016667000,B,0
1196,19.948333,0.016666000,P,0
1197,19.965000,0.016667000,B,0
1198,19.981667,0.016667000,B,0
1199,19.998333,0.016666000,B,0
1200,20.015000,0.016667000,P,0
1201,20.031667,0.016667000,B,0
1202,20.048333,0.016666000,B,0
1203,20.065000,0.016667000,B,0
1204,20.081667,0.016667000,P,0
1205,20.098333,0.016666000,B,0
1206,20.115000,0.016667000,B,0
1207,20.131667,0.016667000,B,0
1208,20.148333,0.016666000,P,0
1209,20.165000,0.016667000,B,0
1210,20.181667,0.016667000,B,0
1211,20.198333,0.016666000,B,0
1212,20.215000,0.016667000,P,0
1213,20.231667,0.016667000,B,0
1214,20.248333,0.016666000,B,0
1215,20.265000,0.016667000,B,0
1216,20.281667,0.016667000,P,0
1217,20.298333,0.016666000,B,0
1218,20.315000,0.016667000,B,0
1219,20.331667,0.016667000,B,0
1220,20.348333,0.016666000,P,0
1221,20.365000,0.016667000,B,0
1222,20.381667,0.016667000,B,0
1223,20.398333,0.016666000,B,0
1224,20.415000,0.016667000,P,0
1225,20.431667,0.016667000,B,0
1226,20.448333,0.016666000,B,0
1227,20.465000,0.016667000,B,0
1228,20.481667,0.016667000,P,0
1229,20.498333,0.016666000,B,0
1230,20.515000,0.016667000,B,0
1231,20.531667,0.016667000,B,0
1232,20.548333,0.016666000,I,1
1233,20.565000,0.016667000,B,0
1234,20.581667,0.016667000,B,0
1235,20.598333,0.016666000,B,0
1236,20.615000,0.016667000,P,0
1237,20.631667,0.016667000,B,0
1238,20.648333,0.016666000,B,0
1239,20.665000,0.016667000,B,0
1240,20.681667,0.016667000,P,0
1241,20.698333,0.016666000,B,0
1242,20.715000,0.016667000,B,0
1243,20.731667,0.016667000,B,0
1244,20.748333,0.016666000,P,0
1245,20.765000,0.016667000,B,0
1246,20.781667,0.016667000,B,0
1247,20.798333,0.016666000,B,0
1248,20.815000,0.016667000,P,0
1249,20.831667,0.016667000,B,0
1250,20.848333,0.016666000,B,0
1251,20.865000,0.016667000,B,0
1252,20.881667,0.016667000,P,0
1253,20.898333,0.016666000,B,0
1254,20.915000,0.016667000,B,0
1255,20.931667,0.016667000,B,0
1256,20.948333,0.016666000,P,0
1257,20.965000,0.016667000,B,0
1258,20.981667,0.016667000,B,0
1259,20.998333,0.016666000,B,0
1260,21.015000,0.016667000,P,0
1261,21.031667,0.016667000,B,0
1262,21.048333,0.016666000,B,0
1263,21.065000,0.016667000,B,0
1264,21.081667,0.016667000,P,0
1265,21.098333,0.016666000,B,0
1266,21.115000,0.016667000,B,0
1267,21.131667,0.016667000,B,0
1268,21.148333,0.016666000,P,0
1269,21.165000,0.016667000,B,0
1270,21.181667,0.016667000,B,0
1271,21.198333,0.016666000,B,0
1272,21.215000,0.016667000,P,0
1273,21.231667,0.016667000,B,0
1274,21.248333,0.016666000,B,0
1275,21.265000,0.016667000,B,0
1276,21.281667,0.016667000,P,0
1277,21.298333,0.016666000,B,0
1278,21.315000,0.016667000,B,0
1279,21.331667,0.016667000,B,0
1280,21.348333,0.016666000,P,0
1281,21.365000,0.016667000,B,0
1282,21.381667,0.016667000,B,0
1283,21.398333,0.016666000,B,0
1284,21.415000,0.016667000,P,0
1285,21.431667,0.016667000,B,0
1286,21.448333,0.016666000,B,0
1287,21.465000,0.016667000,B,0
1288,21.481667,0.016667000,I,1
1289,21.498333,0.016666000,B,0
1290,21.515000,0.016667000,B,0
1291,21.531667,0.016667000,B,0
1292,21.548333,0.016666000,P,0
1293,21.565000,0.016667000,B,0
1294,21.581667,0.016667000,B,0
1295,21.598333,0.016666000,B,0
1296,21.615000,0.016667000,P,0
1297,21.631667,0.016667000,B,0
1298,21.648333,0.016666000,B,0
1299,21.665000,0.016667000,B,0
1300,21.681667,0.016667000,P,0
1301,21.698333,0.016666000,B,0
1302,21.715000,0.016667000,B,0
1303,21.731667,0.016667000,B,0
1304,21.748333,0.016666000,P,0
1305,21.765000,0.016667000,B,0
1306,21.781667,0.016667000,B,0
1307,21.798333,0.016666000,B,0
1308,21.815000,0.016667000,P,0
1309,21.831667,0.016667000,B,0
1310,21.848333,0.016666000,B,0
1311,21.865000,0.016667000,B,0
1312,21.881667,0.016667000,P,0
1313,21.898333,0.016666000,B,0
1314,21.915000,0.016667000,B,0
1315,21.931667,0.016667000,B,0
1316,21.948333,0.016666000,P,0
1317,21.965000,0.016667000,B,0
1318,21.981667,0.016667000,B,0
1319,21.998333,0.016666000,B,0
1320,22.015000,0.016667000,P,0
1321,22.031667,0.016667000,B,0
1322,22.050000,0.018333000,B,0
1323,22.066667,0.016667000,B,0
1324,22.083333,0.016666000,P,0
1325,22.100000,0.016667000,B,0
1326,22.116667,0.016667000,B,0
1327,22.133333,0.016666000,B,0
1328,22.150000,0.016667000,P,0
1329,22.166667,0.016667000,B,0
1330,22.183333,0.016666000,B,0
1331,22.200000,0.016667000,B,0
1332,22.216667,0.016667000,P,0
1333,22.233333,0.016666000,B,0
1334,22.250000,0.016667000,B,0
1335,22.266667,0.016667000,B,0
1336,22.283333,0.016666000,P,0
1337,22.300000,0.016667000,B,0
1338,22.316667,0.016667000,B,0
1339,22.333333,0.016666000,B,0
1340,22.350000,0.016667000,P,0
1341,22.366667,0.016667000,B,0
1342,22.383333,0.016666000,B,0
1343,22.400000,0.016667000,B,0
1344,22.416667,0.016667000,I,1
1345,22.433333,0.016666000,B,0
1346,22.450000,0.016667000,B,0
1347,22.466667,0.016667000,B,0
1348,22.483333,0.016666000,P,0
1349,22.500000,0.016667000,B,0
1350,22.516667,0.016667000,B,0
1351,22.533333,0.016666000,B,0
1352,22.550000,0.016667000,P,0
1353,22.566667,0.016667000,B,0
1354,22.583333,0.016666000,B,0
1355,22.600000,0.016667000,B,0
1356,22.616667,0.016667000,P,0
1357,22.633333,0.016666000,B,0
1358,22.650000,0.016667000,B,0
1359,22.666667,0.016667000,B,0
1360,22.683333,0.016666000,P,0
1361,22.700000,0.016667000,B,0
1362,22.716667,0.016667000,B,0
1363,22.733333,0.016666000,B,0
1364,22.750000,0.016667000,P,0
1365,22.766667,0.016667000,B,0
1366,22.783333,0.016666000,B,0
1367,22.800000,0.016667000,B,0
1368,22.816667,0.016667000,P,0
1369,22.833333,0.016666000,B,0
1370,22.850000,0.016667000,B,0
1371,22.866667,0.016667000,B,0
1372,22.883333,0.016666000,P,0
1373,22.900000,0.016667000,B,0
1374,22.916667,0.016667000,B,0
1375,22.933333,0.016666000,B,0
1376,22.950000,0.016667000,P,0
1377,22.966667,0.016667000,B,0
1378,22.983333,0.016666000,B,0
1379,23.000000,0.016667000,B,0
1380,23.016667,0.016667000,P,0
1381,23.033333,0.016666000,B,0
1382,23.050000,0.016667000,B,0
1383,23.066667,0.016667000,B,0
1384,23.083333,0.016666000,P,0
1385,23.100000,0.016667000,B,0
1386,23.116667,0.016667000,B,0
1387,23.133333,0.016666000,B,0
1388,23.150000,0.016667000,P,0
1389,23.166667,0.016667000,B,0
1390,23.183333,0.016666000,B,0
1391,23.200000,0.016667000,B,0
1392,23.216667,0.016667000,P,0
1393,23.233333,0.016666000,B,0
1394,23.250000,0.016667000,B,0
1395,23.266667,0.016667000,B,0
1396,23.283333,0.016666000,P,0
1397,23.300000,0.016667000,B,0
1398,23.316667,0.016667000,B,0
1399,23.333333,0.016666000,B,0
1400,23.350000,0.016667000,I,1
1401,23.366667,0.016667000,B,0
1402,23.383333,0.016666000,B,0
1403,23.400000,0.016667000,B,0
1404,23.416667,0.016667000,P,0
1405,23.433333,0.016666000,B,0
1406,23.450000,0.016667000,B,0
1407,23.466667,0.016667000,B,0
1408,23.483333,0.016666000,P,0
1409,23.500000,0.016667000,B,0
1410,23.516667,0.016667000,B,0
1411,23.533333,0.016666000,B,0
1412,23.550000,0.016667000,P,0
1413,23.566667,0.016667000,B,0
1414,23.583333,0.016666000,B,0
1415,23.600000,0.016667000,B,0
1416,23.616667,0.016667000,P,0
1417,23.633333,0.016666000,B,0
1418,23.650000,0.016667000,B,0
1419,23.666667,0.016667000,B,0
1420,23.683333,0.016666000,P,0
1421,23.700000,0.016667000,B,0
1422,23.716667,0.016667000,B,0
1423,23.733333,0.016666000,B,0
1424,23.750000,0.016667000,P,0
1425,23.766667,0.016667000,B,0
1426,23.783333,0.016666000,B,0
1427,23.800000,0.016667000,B,0
1428,23.816667,0.016667000,P,0
1429,23.833333,0.016666000,B,0
1430,23.850000,0.016667000,B,0
1431,23.866667,0.016667000,B,0
1432,23.883333,0.016666000,P,0
1433,23.900000,0.016667000,B,0
1434,23.916667,0.016667000,B,0
1435,23.933333,0.016666000,B,0
1436,23.950000,0.016667000,P,0
1437,23.966667,0.016667000,B,0
1438,23.983333,0.016666000,B,0
1439,24.000000,0.016667000,B,0
1440,24.016667,0.016667000,P,0
1441,24.033333,0.016666000,B,0
1442,24.050000,0.016667000,B,0
1443,24.066667,0.016667000,B,0
1444,24.083333,0.016666000,P,0
1445,24.100000,0.016667000,B,0
1446,24.116667,0.016667000,B,0
1447,24.133333,0.016666000,B,0
1448,24.150000,0.016667000,P,0
1449,24.166667,0.016667000,B,0
1450,24.183333,0.016666000,B,0
1451,24.200000,0.016667000,B,0
1452,24.216667,0.016667000,P,0
1453,24.233333,0.016666000,B,0
1454,24.250000,0.016667000,B,0
1455,24.266667,0.016667000,B,0
1456,24.283333,0.016666000,I,1
1457,24.300000,0.016667000,B,0
1458,24.316667,0.016667000,B,0
1459,24.333333,0.016666000,B,0
1460,24.350000,0.016667000,P,0
1461,24.366667,0.016667000,B,0
1462,24.383333,0.016666000,B,0
1463,24.400000,0.016667000,B,0
1464,24.416667,0.016667000,P,0
1465,24.433333,0.016666000,B,0
1466,24.450000,0.016667000,B,0
1467,24.468333,0.018333000,B,0
1468,24.485000,0.016667000,P,0
1469,24.501667,0.016667000,B,0
1470,24.518333,0.016666000,B,0
1471,24.535000,0.016667000,B,0
1472,24.551667,0.016667000,P,0
1473,24.568333,0.016666000,B,0
1474,24.585000,0.016667000,B,0
1475,24.601667,0.016667000,B,0
1476,24.618333,0.016666000,P,0
1477,24.635000,0.016667000,B,0
1478,24.651667,0.016667000,B,0
1479,24.668333,0.016666000,B,0
1480,24.685000,0.016667000,P,0
1481,24.701667,0.016667000,B,0
1482,24.718333,0.016666000,B,0
1483,24.735000,0.016667000,B,0
1484,24.751667,0.016667000,P,0
1485,24.768333,0.016666000,B,0
1486,24.785000,0.016667000,B,0
1487,24.800000,0.015000000,B,0
1488,24.816667,0.016667000,P,0
1489,24.833333,0.016666000,B,0
1490,24.850000,0.016667000,B,0
1491,24.866667,0.016667000,B,0
1492,24.883333,0.016666000,P,0
1493,24.900000,0.016667000,B,0
1494,24.918333,0.018333000,B,0
1495,24.935000,0.016667000,B,0
1496,24.951667,0.016667000,P,0
1497,24.968333,0.016666000,B,0
1498,24.985000,0.016667000,B,0
1499,25.001667,0.016667000,B,0
1500,25.018333,0.016666000,P,0
1501,25.035000,0.016667000,B,0
1502,25.051667,0.016667000,B,0
1503,25.068333,0.016666000,B,0
1504,25.085000,0.016667000,P,0
1505,25.101667,0.016667000,B,0
1506,25.118333,0.016666000,B,0
1507,25.135000,0.016667000,B,0
1508,25.151667,0.016667000,P,0
1509,25.168333,0.016666000,B,0
1510,25.185000,0.016667000,B,0
1511,25.201667,0.016667000,B,0
1512,25.218333,0.016666000,I,1
1513,25.235000,0.016667000,B,0
1514,25.251667,0.016667000,B,0
1515,25.268333,0.016666000,B,0
1516,25.285000,0.016667000,P,0
1517,25.301667,0.016667000,B,0
1518,25.318333,0.016666000,B,0
1519,25.335000,0.016667000,B,0
1520,25.351667,0.016667000,P,0
1521,25.368333,0.016666000,B,0
1522,25.385000,0.016667000,B,0
1523,25.401667,0.016667000,B,0
1524,25.418333,0.016666000,P,0
1525,25.435000,0.016667000,B,0
1526,25.451667,0.016667000,B,0
1527,25.468333,0.016666000,B,0
1528,25.485000,0.016667000,P,0
1529,25.501667,0.016667000,B,0
1530,25.518333,0.016666000,B,0
1531,25.535000,0.016667000,B,0
1532,25.551667,0.016667000,P,0
1533,25.568333,0.016666000,B,0
1534,25.585000,0.016667000,B,0
1535,25.601667,0.016667000,B,0
1536,25.618333,0.016666000,P,0
1537,25.635000,0.016667000,B,0
1538,25.651667,0.016667000,B,0
1539,25.668333,0.016666000,B,0
1540,25.685000,0.016667000,P,0
1541,25.701667,0.016667000,B,0
1542,25.718333,0.016666000,B,0
1543,25.735000,0.016667000,B,0
1544,25.751667,0.016667000,P,0
1545,25.768333,0.016666000,B,0
1546,25.785000,0.016667000,B,0
1547,25.801667,0.016667000,B,0
1548,25.818333,0.016666000,P,0
1549,25.835000,0.016667000,B,0
1550,25.851667,0.016667000,B,0
1551,25.868333,0.016666000,B,0
1552,25.885000,0.016667000,P,0
1553,25.901667,0.016667000,B,0
1554,25.918333,0.016666000,B,0
1555,25.935000,0.016667000,B,0
1556,25.951667,0.016667000,P,0
1557,25.968333,0.016666000,B,0
1558,25.985000,0.016667000,B,0
1559,26.001667,0.016667000,B,0
1560,26.018333,0.016666000,P,0
1561,26.035000,0.016667000,B,0
1562,26.051667,0.016667000,B,0
1563,26.068333,0.016666000,B,0
1564,26.086667,0.018334000,P,0
1565,26.103333,0.016666000,B,0
1566,26.120000,0.016667000,B,0
1567,26.136667,0.016667000,B,0
1568,26.153333,0.016666000,I,1
1569,26.170000,0.016667000,B,0
1570,26.186667,0.016667000,B,0
1571,26.203333,0.016666000,B,0
1572,26.220000,0.016667000,P,0
1573,26.236667,0.016667000,B,0
1574,26.253333,0.016666000,B,0
1575,26.270000,0.016667000,B,0
1576,26.286667,0.016667000,P,0
1577,26.303333,0.016666000,B,0
1578,26.320000,0.016667000,B,0
1579,26.336667,0.016667000,B,0
1580,26.353333,0.016666000,P,0
1581,26.370000,0.016667000,B,0
1582,26.386667,0.016667000,B,0
1583,26.403333,0.016666000,B,0
1584,26.420000,0.016667000,P,0
1585,26.436667,0.016667000,B,0
1586,26.453333,0.016666000,B,0
1587,26.470000,0.016667000,B,0
1588,26.486667,0.016667000,P,0
1589,26.503333,0.016666000,B,0
1590,26.520000,0.016667000,B,0
1591,26.536667,0.016667000,B,0
1592,26.553333,0.016666000,P,0
1593,26.570000,0.016667000,B,0
1594,26.586667,0.016667000,B,0
1595,26.603333,0.016666000,B,0
1596,26.620000,0.016667000,P,0
1597,26.636667,0.016667000,B,0
1598,26.653333,0.016666000,B,0
1599,26.670000,0.016667000,B,0
1600,26.686667,0.016667000,P,0
1601,26.703333,0.016666000,B,0
1602,26.720000,0.016667000,B,0
1603,26.736667,0.016667000,B,0
